pc1,pc2,pc3,cluster,cluster_name,track_name,release_year,popularity,danceability,energy
1.1375721491179331,-0.00435372236365456,-0.17393991050337962,3,Smooth and Sophisticated,Buenos Aires,1996,38,0.772,0.805
-3.31757675145449,-0.9231296382321041,2.013897739020386,2,Bold and Uplifting,Oh What a Circus,1996,38,0.36,0.492
-2.3179028335754515,0.4976575901310039,-0.043483449521541144,2,Bold and Uplifting,"High Flying, Adored",1996,36,0.686,0.372
-1.8056149585428816,0.11734160599355647,2.518812117971387,2,Bold and Uplifting,Goodnight and Thank You,1996,35,0.388,0.617
-2.451703796663171,-0.14260588743261202,-0.05357012524320383,2,Bold and Uplifting,Swim,1998,43,0.618,0.476
-0.7873955092083784,-1.6742177570479744,-0.5331803772389573,0,Energetic and Danceable,Rain,1992,38,0.592,0.642
0.11928055986625566,-2.4044333711831705,0.950865683153941,0,Energetic and Danceable,Beautiful Stranger,2009,53,0.52,0.756
-3.5120743830309533,0.980011097728933,0.7353109598303494,2,Bold and Uplifting,I'd Be Surprisingly Good for You,1996,36,0.568,0.291
-2.477931832236335,0.36479170829664853,-1.0295935301553794,2,Bold and Uplifting,Live to Tell,1995,37,0.673,0.314
-1.3129987439446251,-1.5177828474086568,-0.7220306263953877,0,Energetic and Danceable,The Power of Good-Bye,2001,35,0.534,0.561
1.1526771263354818,-0.4402825472832767,-0.318633879331088,3,Smooth and Sophisticated,Don't Stop,1994,36,0.733,0.789
-0.589796325467415,1.27159167015374,1.1804099601065,1,Acoustic and Mellow,I'll Remember (Theme from the Motion Picture With Honors),1994,34,0.691,0.598
-0.7873955092083784,-1.6742177570479744,-0.5331803772389573,0,Energetic and Danceable,Rain,1995,40,0.592,0.642
